ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2016;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;
BA;29;07004;Cardeal da Silva;9.809;;
BA;29;07103;Carinhanha;30.041;;
BA;29;07202;Casa Nova;72.798;;
BA;29;07301;Castro Alves;27.161;;
BA;29;07400;Catolândia;3.695;;
BA;29;07509;Catu;56.037;;
BA;29;07558;Caturama;9.764;;
BA;29;07608;Central;17.935;;
BA;29;07707;Chorrochó;11.558;;
BA;29;07806;Cícero Dantas;34.581;;
BA;29;07905;Cipó;17.673;;
BA;29;08002;Coaraci;19.383;;
BA;29;08101;Cocos;19.449;;
BA;29;08200;Conceição da Feira;22.840;;
BA;29;08309;Conceição do Almeida;18.278;;
BA;29;08408;Conceição do Coité;67.875;;
BA;29;08507;Conceição do Jacuípe;33.624;;
BA;29;08606;Conde;26.412;;
BA;29;08705;Condeúba;18.229;;
BA;29;08804;Contendas do Sincorá;4.312;;
BA;29;08903;Coração de Maria;23.961;;
BA;29;09000;Cordeiros;8.870;;
BA;29;09109;Coribe;14.954;;
BA;29;09208;Coronel João Sá;16.951(3);;
BA;29;09307;Correntina;33.275;;
BA;29;09406;Cotegipe;14.409;;
BA;29;09505;Cravolândia;5.568;;
BA;29;09604;Crisópolis;21.700;;
BA;29;09703;Cristópolis;14.354;;
BA;29;09802;Cruz das Almas;64.552;;
BA;29;09901;Curaçá;35.320;;
BA;29;10008;Dário Meira;11.864;;
BA;29;10057;Dias d'Ávila;79.401;;
BA;29;10107;Dom Basílio;12.553;;
BA;29;10206;Dom Macedo Costa;4.201;;
BA;29;10305;Elísio Medrado;8.448;;
BA;29;10404;Encruzilhada;19.837;;
BA;29;10503;Entre Rios;43.172;;
BA;29;10602;Esplanada;37.085;;
BA;29;10701;Euclides da Cunha;61.618;;
BA;29;10727;Eunápolis;114.275;;
BA;29;10750;Fátima;18.461;;
BA;29;10776;Feira da Mata;5.918;;
BA;29;10800;Feira de Santana;622.639;;
BA;29;10859;Filadélfia;17.184;;
BA;29;10909;Firmino Alves;5.804;;
BA;29;11006;Floresta Azul;11.279;;
BA;29;11105;Formosa do Rio Preto;25.652;;
BA;29;11204;Gandu;33.030;;
BA;29;11253;Gavião;4.740;;
BA;29;11303;Gentio do Ouro;11.603;;
BA;29;11402;Glória;15.810;;
BA;29;11501;Gongogi;7.961;;
BA;29;11600;Governador Mangabeira;21.435;;
BA;29;11659;Guajeru;8.322;;
BA;29;11709;Guanambi;86.320;;
BA;29;11808;Guaratinga;22.251;;
BA;29;11857;Heliópolis;13.739;;
BA;29;11907;Iaçu;26.012;;
BA;29;12004;Ibiassucê;10.337;;
BA;29;12103;Ibicaraí;23.770;;
BA;29;12202;Ibicoara;19.578;;
BA;29;12301;Ibicuí;16.748;;
BA;29;12400;Ibipeba;18.563;;
BA;29;12509;Ibipitanga;15.356;;
BA;29;12608;Ibiquera;4.207;;
BA;29;12707;Ibirapitanga;24.238;;
BA;29;12806;Ibirapuã;8.796;;
BA;29;12905;Ibirataia;17.573;;
BA;29;13002;Ibitiara;16.779;;
BA;29;13101;Ibititá;17.957;;
BA;29;13200;Ibotirama;27.762;;
BA;29;13309;Ichu;6.418;;
BA;29;13408;Igaporã;16.255;;
BA;29;13457;Igrapiúna;14.288;;
BA;29;13507;Iguaí;27.865;;
BA;29;13606;Ilhéus;178.210;;
BA;29;13705;Inhambupe;40.908;;
BA;29;13804;Ipecaetá;15.596;;
BA;29;13903;Ipiaú;47.606;;
BA;29;14000;Ipirá;62.697;;
BA;29;14109;Ipupiara;10.107;;
BA;29;14208;Irajuba;7.497;;
BA;29;14307;Iramaia;10.184;;
BA;29;14406;Iraquara;25.279;;
BA;29;14505;Irará;29.723;;
BA;29;14604;Irecê;73.915;;
BA;29;14653;Itabela;31.244;;
BA;29;14703;Itaberaba;66.592;;
BA;29;14802;Itabuna;220.386;;
BA;29;14901;Itacaré;28.013;;
BA;29;15007;Itaeté;16.519;;
BA;29;15106;Itagi;13.276;;
BA;29;15205;Itagibá;15.669;;
BA;29;15304;Itagimirim;7.319;;
BA;29;15353;Itaguaçu da Bahia;14.604;;
BA;29;15403;Itaju do Colônia;7.284;;
BA;29;15502;Itajuípe;21.697;;
BA;29;15601;Itamaraju;67.305;;
BA;29;15700;Itamari;8.495;;
BA;29;15809;Itambé;23.147;;
BA;29;15908;Itanagra;8.038;;
BA;29;16005;Itanhém;20.554;;
BA;29;16104;Itaparica;22.744;;
BA;29;16203;Itapé;10.022;;
BA;29;16302;Itapebi;10.856;;
BA;29;16401;Itapetinga;76.881;;
BA;29;16500;Itapicuru;36.320;;
BA;29;16609;Itapitanga;10.799;;
BA;29;16708;Itaquara;8.557;;
BA;29;16807;Itarantim;20.206;;
BA;29;16856;Itatim;14.895;;
BA;29;16906;Itiruçu;13.280;;
BA;29;17003;Itiúba;37.500;;
BA;29;17102;Itororó;21.210;;
BA;29;17201;Ituaçu;19.494;;
BA;29;17300;Ituberá;29.273;;
BA;29;17334;Iuiú;11.366;;
BA;29;17359;Jaborandi;9.138;;
BA;29;17409;Jacaraci;15.435;;
BA;29;17508;Jacobina;83.435;;
BA;29;17607;Jaguaquara;55.751;;
BA;29;17706;Jaguarari;34.304;;
BA;29;17805;Jaguaripe;18.849;;
BA;29;17904;Jandaíra;11.092;;
BA;29;18001;Jequié;161.880;;
BA;29;18100;Jeremoabo;41.387;;
BA;29;18209;Jiquiriçá;15.071;;
BA;29;18308;Jitaúna;12.985;;
BA;29;18357;João Dourado;25.431;;
BA;29;18407;Juazeiro;220.253;;
BA;29;18456;Jucuruçu;10.032;;
BA;29;18506;Jussara;16.006;;
BA;29;18555;Jussari;6.324;;
BA;29;18605;Jussiape;7.239;;
BA;29;18704;Lafaiete Coutinho;3.996;;
BA;29;18753;Lagoa Real;15.920;;
BA;29;18803;Laje;24.112;;
BA;29;18902;Lajedão;4.046;;
BA;29;19009;Lajedinho;4.032;;
BA;29;19058;Lajedo do Tabocal;8.862;;
BA;29;19108;Lamarão;9.099;;
BA;29;19157;Lapão;28.166;;
BA;29;19207;Lauro de Freitas;194.641;;
BA;29;19306;Lençóis;11.544;;
BA;29;19405;Licínio de Almeida;12.967;;
BA;29;19504;Livramento de Nossa Senhora;46.399;;
BA;29;19553;Luís Eduardo Magalhães;81.730;;
BA;29;19603;Macajuba;11.878;;
BA;29;19702;Macarani;18.954;;
BA;29;19801;Macaúbas;50.637;;
BA;29;19900;Macururé;8.288;;
BA;29;19926;Madre de Deus;20.689;;
BA;29;19959;Maetinga;4.796;;
BA;29;20007;Maiquinique;10.183;;
BA;29;20106;Mairi;19.736;;
BA;29;20205;Malhada;17.491;;
BA;29;20304;Malhada de Pedras;8.875;;
BA;29;20403;Manoel Vitorino;14.364;;
BA;29;20452;Mansidão;13.864;;
BA;29;20502;Maracás;23.373;;
BA;29;20601;Maragogipe;46.106;;
BA;29;20700;Maraú;21.246;;
BA;29;20809;Marcionílio Souza;10.941;;
BA;29;20908;Mascote;14.800;;
BA;29;21005;Mata de São João;46.392;;
BA;29;21054;Matina;12.404;;
BA;29;21104;Medeiros Neto;23.535;;
BA;29;21203;Miguel Calmon;27.600;;
BA;29;21302;Milagres;11.621;;
BA;29;21401;Mirangaba;18.588;;
BA;29;21450;Mirante;9.735;;
BA;29;21500;Monte Santo;52.015;;
BA;29;21609;Morpará;8.958;;
BA;29;21708;Morro do Chapéu;36.789;;
BA;29;21807;Mortugaba;12.505;;
BA;29;21906;Mucugê;10.096;;
BA;29;22003;Mucuri;41.587;;
BA;29;22052;Mulungu do Morro;12.159;;
BA;29;22102;Mundo Novo;27.165;;
BA;29;22201;Muniz Ferreira;7.650;;
BA;29;22250;Muquém de São Francisco;11.571;;
BA;29;22300;Muritiba;30.585;;
BA;29;22409;Mutuípe;22.917;;
BA;29;22508;Nazaré;29.450;;
BA;29;22607;Nilo Peçanha;14.279;;
BA;29;22656;Nordestina;13.552;;
BA;29;22706;Nova Canaã;17.113;;
BA;29;22730;Nova Fátima;8.101;;
BA;29;22755;Nova Ibiá;7.010;;
BA;29;22805;Nova Itarana;8.372;;
BA;29;22854;Nova Redenção;9.485;;
BA;29;22904;Nova Soure;25.931;;
BA;29;23001;Nova Viçosa;43.648;;
BA;29;23035;Novo Horizonte;12.381;;
BA;29;23050;Novo Triunfo;16.016;;
BA;29;23100;Olindina;26.907;;
BA;29;23209;Oliveira dos Brejinhos;22.789;;
BA;29;23308;Ouriçangas;8.895;;
BA;29;23357;Ourolândia;17.954;;
BA;29;23407;Palmas de Monte Alto;22.487;;
BA;29;23506;Palmeiras;9.191;;
BA;29;23605;Paramirim;22.184;;
BA;29;23704;Paratinga;32.807;;
BA;29;23803;Paripiranga;29.980;;
BA;29;23902;Pau Brasil;10.784;;
BA;29;24009;Paulo Afonso;119.930;;
BA;29;24058;Pé de Serra;14.229;;
BA;29;24108;Pedrão;7.486;;
BA;29;24207;Pedro Alexandre;18.173;;
BA;29;24306;Piatã;18.366;;
BA;29;24405;Pilão Arcado;35.590;;
BA;29;24504;Pindaí;16.849;;
BA;29;24603;Pindobaçu;21.191;;
BA;29;24652;Pintadas;11.036;;
BA;29;24678;Piraí do Norte;10.386;;
BA;29;24702;Piripá;12.035;;
BA;29;24801;Piritiba;25.002;;
BA;29;24900;Planaltino;9.529;;
BA;29;25006;Planalto;26.743;;
BA;29;25105;Poções;48.798;;
BA;29;25204;Pojuca;37.993;;
BA;29;25253;Ponto Novo;15.892;;
BA;29;25303;Porto Seguro;147.444;;
BA;29;25402;Potiraguá;8.694;;
BA;29;25501;Prado;29.273;;
BA;29;25600;Presidente Dutra;15.699;;
BA;29;25709;Presidente Jânio Quadros;13.456;;
BA;29;25758;Presidente Tancredo Neves;27.803;;
BA;29;25808;Queimadas;26.525;;
BA;29;25907;Quijingue;28.556;;
BA;29;25931;Quixabeira;9.414;;
BA;29;25956;Rafael Jambeiro;23.525;;
BA;29;26004;Remanso;42.481;;
BA;29;26103;Retirolândia;14.627;;
BA;29;26202;Riachão das Neves;23.290;;
BA;29;26301;Riachão do Jacuípe;34.715;;
BA;29;26400;Riacho de Santana;36.246;;
BA;29;26509;Ribeira do Amparo;15.308;;
BA;29;26608;Ribeira do Pombal;54.773;;
BA;29;26657;Ribeirão do Largo;7.835;;
BA;29;26707;Rio de Contas;13.581;;
BA;29;26806;Rio do Antônio;15.720;;
BA;29;26905;Rio do Pires;12.109;;
BA;29;27002;Rio Real;41.085;;
BA;29;27101;Rodelas;9.297;;
BA;29;27200;Ruy Barbosa;31.933;;
BA;29;27309;Salinas da Margarida;15.585;;
BA;29;27408;Salvador;2.938.092;;
BA;29;27507;Santa Bárbara;21.310;;
BA;29;27606;Santa Brígida;15.091;;
BA;29;27705;Santa Cruz Cabrália;28.394;;
BA;29;27804;Santa Cruz da Vitória;6.723;;
BA;29;27903;Santa Inês;11.169;;
BA;29;28000;Santaluz;38.219;;
BA;29;28059;Santa Luzia;13.508;;
BA;29;28109;Santa Maria da Vitória;41.782;;
BA;29;28208;Santana;27.381;;
BA;29;28307;Santanópolis;9.232;;
BA;29;28406;Santa Rita de Cássia;28.988;;
BA;29;28505;Santa Teresinha;10.619;;
BA;29;28604;Santo Amaro;61.836;;
BA;29;28703;Santo Antônio de Jesus;102.469;;
BA;29;28802;Santo Estêvão;53.473;;
BA;29;28901;São Desidério;33.168;;
BA;29;28950;São Domingos;9.381;;
BA;29;29008;São Félix;15.272;;
BA;29;29057;São Félix do Coribe;15.738;;
BA;29;29107;São Felipe;21.935;;
BA;29;29206;São Francisco do Conde;39.790;;
BA;29;29255;São Gabriel;19.594;;
BA;29;29305;São Gonçalo dos Campos;37.634;;
BA;29;29354;São José da Vitória;6.081;;
BA;29;29370;São José do Jacuípe;10.735;;
BA;29;29404;São Miguel das Matas;12.051;;
BA;29;29503;São Sebastião do Passé;45.660;;
BA;29;29602;Sapeaçu;18.083;;
BA;29;29701;Sátiro Dias;20.376;;
BA;29;29750;Saubara;12.311;;
BA;29;29800;Saúde;13.343;;
BA;29;29909;Seabra;45.395;;
BA;29;30006;Sebastião Laranjeiras;11.615;;
BA;29;30105;Senhor do Bonfim;80.769;;
BA;29;30154;Serra do Ramalho;33.000;;
BA;29;30204;Sento Sé;41.576;;
BA;29;30303;Serra Dourada;18.352;;
BA;29;30402;Serra Preta;16.171;;
BA;29;30501;Serrinha;82.621;;
BA;29;30600;Serrolândia;13.774;;
BA;29;30709;Simões Filho;134.674;;
BA;29;30758;Sítio do Mato;13.381;;
BA;29;30766;Sítio do Quinto;11.517;;
BA;29;30774;Sobradinho;23.650;;
BA;29;30808;Souto Soares;17.419;;
BA;29;30907;Tabocas do Brejo Velho;13.043;;
BA;29;31004;Tanhaçu;21.299;;
BA;29;31053;Tanque Novo;17.797;;
BA;29;31103;Tanquinho;8.214;;
BA;29;31202;Taperoá;21.282;;
BA;29;31301;Tapiramutá;17.855;;
BA;29;31350;Teixeira de Freitas;159.813;;
BA;29;31400;Teodoro Sampaio;7.984;;
BA;29;31509;Teofilândia;23.319;;
BA;29;31608;Teolândia;15.269;;
BA;29;31707;Terra Nova;13.527;;
BA;29;31806;Tremedal;17.854;;
BA;29;31905;Tucano;52.381;;
BA;29;32002;Uauá;25.853;;
BA;29;32101;Ubaíra;20.793;;
BA;29;32200;Ubaitaba;20.646;;
BA;29;32309;Ubatã;27.297;;
BA;29;32408;Uibaí;14.454;;
BA;29;32457;Umburanas;19.343;;
BA;29;32507;Una;21.706;;
BA;29;32606;Urandi;17.329;;
BA;29;32705;Uruçuca;21.778;;
BA;29;32804;Utinga;19.688;;
BA;29;32903;Valença;98.053;;
BA;29;33000;Valente;28.426;;
BA;29;33059;Várzea da Roça;14.632;;
BA;29;33109;Várzea do Poço;9.404;;
BA;29;33158;Várzea Nova;13.500;;
BA;29;33174;Varzedo;9.409;;
BA;29;33208;Vera Cruz;43.162;;
BA;29;33257;Vereda;6.657;;
BA;29;33307;Vitória da Conquista;346.069;;
BA;29;33406;Wagner;9.743;;
BA;29;33455;Wanderley;12.971;;
BA;29;33505;Wenceslau Guimarães;22.445;;
BA;29;33604;Xique-Xique;48.274;;
MG;31;00104;Abadia dos Dourados;7.037;;
MG;31;00203;Abaeté;23.574;;
MG;31;00302;Abre Campo;13.726;;
MG;31;00401;Acaiaca;4.061;;
MG;31;00500;Açucena;10.066;;
MG;31;00609;Água Boa;14.524;;
MG;31;00708;Água Comprida;2.061;;
MG;31;00807;Aguanil;4.406;;
MG;31;00906;Águas Formosas;19.363;;
MG;31;01003;Águas Vermelhas;13.513;;
MG;31;01102;Aimorés;25.703;;
MG;31;01201;Aiuruoca;6.224;;
MG;31;01300;Alagoa;2.756;;
MG;31;01409;Albertina;3.040;;
MG;31;01508;Além Paraíba;35.795;;
MG;31;01607;Alfenas;79.222;;
MG;31;01631;Alfredo Vasconcelos;6.709;;
MG;31;01706;Almenara;41.552;;
MG;31;01805;Alpercata;7.497;;
MG;31;01904;Alpinópolis;19.741;;
MG;31;02001;Alterosa;14.494;;
MG;31;02050;Alto Caparaó;5.748;;
MG;31;02100;Alto Rio Doce;11.792;;
MG;31;02209;Alvarenga;4.245;;
MG;31;02308;Alvinópolis;15.609;;
MG;31;02407;Alvorada de Minas;3.669;;
MG;31;02506;Amparo do Serra;4.947;;
MG;31;02605;Andradas;40.407;;
MG;31;02704;Cachoeira de Pajeú;9.445;;
MG;31;02803;Andrelândia;12.507;;
MG;31;02852;Angelândia;8.502;;
MG;31;02902;Antônio Carlos;11.584;;
MG;31;03009;Antônio Dias;9.660;;
MG;31;03108;Antônio Prado de Minas;1.670;;
MG;31;03207;Araçaí;2.361;;
MG;31;03306;Aracitaba;2.112;;
MG;31;03405;Araçuaí;37.317;;
MG;31;03504;Araguari;116.871;;
MG;31;03603;Arantina;2.877;;
MG;31;03702;Araponga;8.523;;
MG;31;03751;Araporã;6.717;;
MG;31;03801;Arapuá;2.879;;
MG;31;03900;Araújos;8.885;;
MG;31;04007;Araxá;103.287;;
MG;31;04106;Arceburgo;10.478;;
MG;31;04205;Arcos;39.537;;
MG;31;04304;Areado;14.851;;
MG;31;04403;Argirita;2.874;;
MG;31;04452;Aricanduva;5.156;;
MG;31;04502;Arinos;18.232;;
MG;31;04601;Astolfo Dutra;14.030;;
MG;31;04700;Ataléia;13.897;;
MG;31;04809;Augusto de Lima;5.032;;
MG;31;04908;Baependi;19.252;;
MG;31;05004;Baldim;8.061;;
MG;31;05103;Bambuí;23.936;;
MG;31;05202;Bandeira;5.001;;
MG;31;05301;Bandeira do Sul;5.708;;
MG;31;05400;Barão de Cocais;31.628;;
MG;31;05509;Barão de Monte Alto;5.676;;
MG;31;05608;Barbacena;135.829;;
MG;31;05707;Barra Longa;5.710;;
MG;31;05905;Barroso;20.790;;
MG;31;06002;Bela Vista de Minas;10.399;;
MG;31;06101;Belmiro Braga;3.502;;
MG;31;06200;Belo Horizonte;2.513.451;;
MG;31;06309;Belo Oriente;25.895;;
MG;31;06408;Belo Vale;7.829;;
MG;31;06507;Berilo;12.394;;
MG;31;06606;Bertópolis;4.671;;
MG;31;06655;Berizal;4.691;;
MG;31;06705;Betim;422.354;;
MG;31;06804;Bias Fortes;3.648;;
MG;31;06903;Bicas;14.481;;
MG;31;07000;Biquinhas;2.630;;
MG;31;07109;Boa Esperança;40.412;;
MG;31;07208;Bocaina de Minas;5.180;;
MG;31;07307;Bocaiúva;49.891;;
MG;31;07406;Bom Despacho;49.650;;
MG;31;07505;Bom Jardim de Minas;6.648;;
MG;31;07604;Bom Jesus da Penha;4.177;;
MG;31;07703;Bom Jesus do Amparo;5.972;;
MG;31;07802;Bom Jesus do Galho;15.500;;
MG;31;07901;Bom Repouso;10.771;;
MG;31;08008;Bom Sucesso;17.883;;
MG;31;08107;Bonfim;7.018;;
MG;31;08206;Bonfinópolis de Minas;5.797;;
MG;31;08255;Bonito de Minas;10.797;;
MG;31;08305;Borda da Mata;18.873;;
MG;31;08404;Botelhos;15.323;;
MG;31;08503;Botumirim;6.557;;
MG;31;08552;Brasilândia de Minas;15.921;;
MG;31;08602;Brasília de Minas;32.650;;
MG;31;08701;Brás Pires;4.577;;
MG;31;08800;Braúnas;5.024;;
MG;31;08909;Brazópolis;14.911;;
MG;31;09006;Brumadinho;38.373;;
MG;31;09105;Bueno Brandão;11.228;;
MG;31;09204;Buenópolis;10.592;;
MG;31;09253;Bugre;4.140;;
MG;31;09303;Buritis;24.524;;
MG;31;09402;Buritizeiro;28.251;;
MG;31;09451;Cabeceira Grande;6.901;;
MG;31;09501;Cabo Verde;14.314;;
MG;31;09600;Cachoeira da Prata;3.716;;
MG;31;09709;Cachoeira de Minas;11.607;;
MG;31;09808;Cachoeira Dourada;2.676;;
MG;31;09907;Caetanópolis;11.287;;
MG;31;10004;Caeté;44.066;;
MG;31;10103;Caiana;5.398;;
MG;31;10202;Cajuri;4.114;;
MG;31;10301;Caldas;14.464;;
MG;31;10400;Camacho;3.086;;
MG;31;10509;Camanducaia;22.007;;
MG;31;10608;Cambuí;28.924;;
MG;31;10707;Cambuquira;13.040;;
MG;31;10806;Campanário;3.745;;
MG;31;10905;Campanha;16.532;;
MG;31;11002;Campestre;21.417;;
MG;31;11101;Campina Verde;20.052;;
MG;31;11150;Campo Azul;3.853;;
MG;31;11200;Campo Belo;54.272;;
MG;31;11309;Campo do Meio;11.867;;
MG;31;11408;Campo Florido;7.783;;
MG;31;11507;Campos Altos;15.289;;
MG;31;11606;Campos Gerais;28.970;;
MG;31;11705;Canaã;4.706;;
MG;31;11804;Canápolis;12.062;;
MG;31;11903;Cana Verde;5.736;;
MG;31;12000;Candeias;15.128;;
MG;31;12059;Cantagalo;4.491;;
MG;31;12109;Caparaó;5.472;;
MG;31;12208;Capela Nova;4.815;;
MG;31;12307;Capelinha;37.606;;
MG;31;12406;Capetinga;7.168;;
MG;31;12505;Capim Branco;9.609;;
MG;31;12604;Capinópolis;16.183;;
MG;31;12653;Capitão Andrade;5.362;;
MG;31;12703;Capitão Enéas;15.157;;
MG;31;12802;Capitólio;8.648;;
MG;31;12901;Caputira;9.412;;
MG;31;13008;Caraí;23.679;;
MG;31;13107;Caranaíba;3.309;;
MG;31;13206;Carandaí;25.214;;
MG;31;13305;Carangola;33.513;;
MG;31;13404;Caratinga;91.342;;
MG;31;13503;Carbonita;9.526;;
MG;31;13602;Careaçu;6.721;;
MG;31;13701;Carlos Chagas;19.857;;
MG;31;13800;Carmésia;2.615;;
MG;31;13909;Carmo da Cachoeira;12.326;;
MG;31;14006;Carmo da Mata;11.518;;
MG;31;14105;Carmo de Minas;14.736;;
MG;31;14204;Carmo do Cajuru;21.941;;
MG;31;14303;Carmo do Paranaíba;30.823;;
MG;31;14402;Carmo do Rio Claro;21.400;;
MG;31;14501;Carmópolis de Minas;18.812;;
MG;31;14550;Carneirinho;10.030;;
MG;31;14600;Carrancas;4.103;;
MG;31;14709;Carvalhópolis;3.563;;
MG;31;14808;Carvalhos;4.625;;
MG;31;14907;Casa Grande;2.309;;
MG;31;15003;Cascalho Rico;3.055;;
MG;31;15102;Cássia;18.036;;
MG;31;15201;Conceição da Barra de Minas;4.052;;
MG;31;15300;Cataguases;74.609;;
MG;31;15359;Catas Altas;5.274;;
MG;31;15409;Catas Altas da Noruega;3.652;;
MG;31;15458;Catuji;6.646;;
MG;31;15474;Catuti;5.163;;
MG;31;15508;Caxambu;22.219;;
MG;31;15607;Cedro do Abaeté;1.213;;
MG;31;15706;Central de Minas;7.092;;
MG;31;15805;Centralina;10.613;;
MG;31;15904;Chácara;3.072;;
MG;31;16001;Chalé;5.820;;
MG;31;16100;Chapada do Norte;15.666;;
MG;31;16159;Chapada Gaúcha;12.739;;
MG;31;16209;Chiador;2.798;;
MG;31;16308;Cipotânea;6.850;;
MG;31;16407;Claraval;4.824;;
MG;31;16506;Claro dos Poções;7.840;;
MG;31;16605;Cláudio;28.063;;
MG;31;16704;Coimbra;7.520;;
MG;31;16803;Coluna;9.162;;
MG;31;16902;Comendador Gomes;3.127;;
MG;31;17009;Comercinho;7.714;;
MG;31;17108;Conceição da Aparecida;10.339;;
MG;31;17207;Conceição das Pedras;2.854;;
MG;31;17306;Conceição das Alagoas;26.428;;
MG;31;17405;Conceição de Ipanema;4.636;;
MG;31;17504;Conceição do Mato Dentro;18.160;;
MG;31;17603;Conceição do Pará;5.488;;
MG;31;17702;Conceição do Rio Verde;13.672;;
MG;31;17801;Conceição dos Ouros;11.367;;
MG;31;17836;Cônego Marinho;7.611;;
MG;31;17876;Confins;6.545;;
MG;31;17900;Congonhal;11.588;;
MG;31;18007;Congonhas;53.348;;
MG;31;18106;Congonhas do Norte;5.128;;
MG;31;18205;Conquista;6.928;;
MG;31;18304;Conselheiro Lafaiete;126.420;;
MG;31;18403;Conselheiro Pena;23.192;;
MG;31;18502;Consolação;1.807;;
MG;31;18601;Contagem;653.800;;
MG;31;18700;Coqueiral;9.446;;
MG;31;18809;Coração de Jesus;27.014;;
MG;31;18908;Cordisburgo;9.014;;
MG;31;19005;Cordislândia;3.580;;
MG;31;19104;Corinto;24.407;;
MG;31;19203;Coroaci;10.365;;
MG;31;19302;Coromandel;28.483;;
MG;31;19401;Coronel Fabriciano;109.857;;
MG;31;19500;Coronel Murta;9.405;;
MG;31;19609;Coronel Pacheco;3.117;;
MG;31;19708;Coronel Xavier Chaves;3.461;;
MG;31;19807;Córrego Danta;3.374;;
MG;31;19906;Córrego do Bom Jesus;3.807;;
MG;31;19955;Córrego Fundo;6.252;;
MG;31;20003;Córrego Novo;3.000;;
MG;31;20102;Couto de Magalhães de Minas;4.428;;
MG;31;20151;Crisólita;6.579;;
MG;31;20201;Cristais;12.444;;
MG;31;20300;Cristália;6.026;;
MG;31;20409;Cristiano Otoni;5.215;;
MG;31;20508;Cristina;10.483;;
MG;31;20607;Crucilândia;5.036;;
MG;31;20706;Cruzeiro da Fortaleza;4.158;;
MG;31;20805;Cruzília;15.435;;
MG;31;20839;Cuparaque;4.972;;
MG;31;20870;Curral de Dentro;7.559;;
MG;31;20904;Curvelo;79.401;;
MG;31;21001;Datas;5.457;;
MG;31;21100;Delfim Moreira;8.203;;
MG;31;21209;Delfinópolis;7.165;;
MG;31;21258;Delta;9.707;;
MG;31;21308;Descoberto;5.029;;
MG;31;21407;Desterro de Entre Rios;7.317;;
MG;31;21506;Desterro do Melo;3.026;;
MG;31;21605;Diamantina;48.095;;
MG;31;21704;Diogo de Vasconcelos;3.918;;
MG;31;21803;Dionísio;8.373;;
MG;31;21902;Divinésia;3.446;;
MG;31;22009;Divino;20.074;;
MG;31;22108;Divino das Laranjeiras;5.084;;
MG;31;22207;Divinolândia de Minas;7.517;;
MG;31;22306;Divinópolis;232.945;;
MG;31;22355;Divisa Alegre;6.553;;
MG;31;22405;Divisa Nova;6.050;;
MG;31;22454;Divisópolis;10.382;;
MG;31;22470;Dom Bosco;3.830;;
MG;31;22504;Dom Cavati;5.260;;
MG;31;22603;Dom Joaquim;4.609;;
MG;31;22702;Dom Silvério;5.349;;
MG;31;22801;Dom Viçoso;3.073;;
MG;31;22900;Dona Eusébia;6.483;;
MG;31;23007;Dores de Campos;10.026;;
MG;31;23106;Dores de Guanhães;5.322;;
MG;31;23205;Dores do Indaiá;13.952;;
MG;31;23304;Dores do Turvo;4.455;;
MG;31;23403;Doresópolis;1.526;;
MG;31;23502;Douradoquara;1.925;;
MG;31;23528;Durandé;7.852;;
MG;31;23601;Elói Mendes;27.505;;
MG;31;23700;Engenheiro Caldas;11.032;;
MG;31;23809;Engenheiro Navarro;7.369;;
MG;31;23858;Entre Folhas;5.397;;
MG;31;23908;Entre Rios de Minas;15.210;;
MG;31;24005;Ervália;18.944;;
MG;31;24104;Esmeraldas;68.133;;
MG;31;24203;Espera Feliz;24.641;;
MG;31;24302;Espinosa;32.183;;
MG;31;24401;Espírito Santo do Dourado;4.692;;
MG;31;24500;Estiva;11.411;;
MG;31;24609;Estrela Dalva;2.459;;
MG;31;24708;Estrela do Indaiá;3.593;;
MG;31;24807;Estrela do Sul;7.940;;
MG;31;24906;Eugenópolis;11.229;;
MG;31;25002;Ewbank da Câmara;3.940;;
MG;31;25101;Extrema;33.729;;
MG;31;25200;Fama;2.424;;
MG;31;25309;Faria Lemos;3.383;;
MG;31;25408;Felício dos Santos;5.046;;
MG;31;25507;São Gonçalo do Rio Preto;3.197;;
MG;31;25606;Felisburgo;7.386;;
MG;31;25705;Felixlândia;15.178;;
MG;31;25804;Fernandes Tourinho;3.337;;
MG;31;25903;Ferros;10.519;;
MG;31;25952;Fervedouro;10.989;;
MG;31;26000;Florestal;7.278;;
MG;31;26109;Formiga;68.236;;
MG;31;26208;Formoso;9.184;;
MG;31;26307;Fortaleza de Minas;4.382;;
MG;31;26406;Fortuna de Minas;2.913;;
MG;31;26505;Francisco Badaró;10.553;;
MG;31;26604;Francisco Dumont;5.188;;
MG;31;26703;Francisco Sá;26.325;;
MG;31;26752;Franciscópolis;5.708;;
MG;31;26802;Frei Gaspar;6.026;;
MG;31;26901;Frei Inocêncio;9.543;;
MG;31;26950;Frei Lagonegro;3.498;;
MG;31;27008;Fronteira;16.744;;
MG;31;27057;Fronteira dos Vales;4.743;;
MG;31;27073;Fruta de Leite;5.758;;
MG;31;27107;Frutal;58.295;;
MG;31;27206;Funilândia;4.237;;
MG;31;27305;Galiléia;7.047;;
MG;31;27339;Gameleiras;5.250;;
MG;31;27354;Glaucilândia;3.145;;
MG;31;27370;Goiabeira;3.304;;
MG;31;27388;Goianá;3.928;;
MG;31;27404;Gonçalves;4.401;;
