;;;;;;;
ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2013;;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;;
BA;29;10057;Dias d'Ávila;75.103;;;
BA;29;10107;Dom Basílio;12.379;;;
BA;29;10206;Dom Macedo Costa;4.127;;;
BA;29;10305;Elísio Medrado;8.426;;;
BA;29;10404;Encruzilhada;21.418;;;
BA;29;10503;Entre Rios;42.640;;;
BA;29;00504;Érico Cardoso;11.509;;;
BA;29;10602;Esplanada;35.930;;;
BA;29;10701;Euclides da Cunha;60.558;;;
BA;29;10727;Eunápolis;110.803;;;
BA;29;10750;Fátima;18.524;;;
BA;29;10776;Feira da Mata;5.908;;;
BA;29;10800;Feira de Santana;606.139;;;
BA;29;10859;Filadélfia;17.603;;;
BA;29;10909;Firmino Alves;5.744;;;
BA;29;11006;Floresta Azul;11.392;;;
BA;29;11105;Formosa do Rio Preto;24.799;;;
BA;29;11204;Gandu;32.814;;;
BA;29;11253;Gavião;4.747;;;
BA;29;11303;Gentio do Ouro;11.338;;;
BA;29;11402;Glória;16.003;;;
BA;29;11501;Gongogi;8.325;;;
BA;29;11600;Governador Mangabeira;21.125;;;
BA;29;11659;Guajeru;9.388;;;
BA;29;11709;Guanambi;84.645;;;
BA;29;11808;Guaratinga;22.583;;;
BA;29;11857;Heliópolis;13.812;;;
BA;29;11907;Iaçu;26.591;;;
BA;29;12004;Ibiassucê;10.866;;;
BA;29;12103;Ibicaraí;24.595;;;
BA;29;12202;Ibicoara;19.071;;;
BA;29;12301;Ibicuí;16.582;;;
BA;29;12400;Ibipeba;18.398;;;
BA;29;12509;Ibipitanga;15.162;;;
BA;29;12608;Ibiquera;5.158;;;
BA;29;12707;Ibirapitanga;24.059;;;
BA;29;12806;Ibirapuã;8.603;;;
BA;29;12905;Ibirataia;18.546;;;
BA;29;13002;Ibitiara;16.647;;;
BA;29;13101;Ibititá;18.752;;;
BA;29;13200;Ibotirama;27.285;;;
BA;29;13309;Ichu;6.265;;;
BA;29;13408;Igaporã;16.159;;;
BA;29;13457;Igrapiúna;13.636;;;
BA;29;13507;Iguaí;27.615;;;
BA;29;13606;Ilhéus;184.616;;;
BA;29;13705;Inhambupe;39.938;;;
BA;29;13804;Ipecaetá;15.753;;;
BA;29;13903;Ipiaú;47.178;;;
BA;29;14000;Ipirá;62.253;;;
BA;29;14109;Ipupiara;9.992;;;
BA;29;14208;Irajuba;7.471;;;
BA;29;14307;Iramaia;11.412;;;
BA;29;14406;Iraquara;24.882;;;
BA;29;14505;Irará;29.579;;;
BA;29;14604;Irecê;72.041;;;
BA;29;14653;Itabela;30.636;;;
BA;29;14703;Itaberaba;65.806;;;
BA;29;14802;Itabuna;218.124;;;
BA;29;14901;Itacaré;26.753;;;
BA;29;15007;Itaeté;15.996;;;
BA;29;15106;Itagi;13.433;;;
BA;29;15205;Itagibá;15.829;;;
BA;29;15304;Itagimirim;7.420;;;
BA;29;15353;Itaguaçu da Bahia;14.392;;;
BA;29;15403;Itaju do Colônia;7.507;;;
BA;29;15502;Itajuípe;21.884;;;
BA;29;15601;Itamaraju;67.128;;;
BA;29;15700;Itamari;8.259;;;
BA;29;15809;Itambé;23.723;;;
BA;29;15908;Itanagra;8.023;;;
BA;29;16005;Itanhém;20.735;;;
BA;29;16104;Itaparica;22.329;;;
BA;29;16203;Itapé;10.682;;;
BA;29;16302;Itapebi;10.942;;;
BA;29;16401;Itapetinga;74.652;;;
BA;29;16500;Itapicuru;35.255;;;
BA;29;16609;Itapitanga;10.799;;;
BA;29;16708;Itaquara;8.231;;;
BA;29;16807;Itarantim;19.837;;;
BA;29;16856;Itatim;14.700;;;
BA;29;16906;Itiruçu;13.267;;;
BA;29;17003;Itiúba;38.330;;;
BA;29;17102;Itororó;21.106;;;
BA;29;17201;Ituaçu;19.211;;;
BA;29;17300;Ituberá;28.639;;;
BA;29;17334;Iuiú;11.253;;;
BA;29;17359;Jaborandi;9.417;;;
BA;29;17409;Jacaraci;15.350;;;
BA;29;17508;Jacobina;84.328;;;
BA;29;17607;Jaguaquara;54.902;;;
BA;29;17706;Jaguarari;32.740;;;
BA;29;17805;Jaguaripe;18.114;;;
BA;29;17904;Jandaíra;10.997;;;
BA;29;18001;Jequié;161.391;;;
BA;29;18100;Jeremoabo;40.587;;;
BA;29;18209;Jiquiriçá;14.936;;;
BA;29;18308;Jitaúna;13.667;;;
BA;29;18357;João Dourado;24.633;;;
BA;29;18407;Juazeiro;214.748;;;
BA;29;18456;Jucuruçu;10.403;;;
BA;29;18506;Jussara;15.848;;;
BA;29;18555;Jussari;6.493;;;
BA;29;18605;Jussiape;7.741;;;
BA;29;18704;Lafaiete Coutinho;4.017;;;
BA;29;18753;Lagoa Real;15.542;;;
BA;29;18803;Laje;24.207;;;
BA;29;18902;Lajedão;3.971;;;
BA;29;19009;Lajedinho;4.079;;;
BA;29;19058;Lajedo do Tabocal;8.847;;;
BA;29;19108;Lamarão;9.673;;;
BA;29;19157;Lapão;27.338;;;
BA;29;19207;Lauro de Freitas;184.383;;;
BA;29;19306;Lençóis;11.300;;;
BA;29;19405;Licínio de Almeida;12.962;;;
BA;29;19504;Livramento de Nossa Senhora;45.236;;;
BA;29;19553;Luís Eduardo Magalhães;73.061;;;
BA;29;19603;Macajuba;11.835;;;
BA;29;19702;Macarani;18.419;;;
BA;29;19801;Macaúbas;49.436;;;
BA;29;19900;Macururé;8.417;;;
BA;29;19926;Madre de Deus;19.600;;;
BA;29;19959;Maetinga;5.972;;;
BA;29;20007;Maiquinique;9.864;;;
BA;29;20106;Mairi;20.194;;;
BA;29;20205;Malhada;17.375;;;
BA;29;20304;Malhada de Pedras;8.942;;;
BA;29;20403;Manoel Vitorino;14.600;;;
BA;29;20452;Mansidão;13.598;;;
BA;29;20502;Maracás;24.491;;;
BA;29;20601;Maragogipe;45.740;;;
BA;29;20700;Maraú;21.016;;;
BA;29;20809;Marcionílio Souza;11.026;;;
BA;29;20908;Mascote;15.221;;;
BA;29;21005;Mata de São João;44.538;;;
BA;29;21054;Matina;12.114;;;
BA;29;21104;Medeiros Neto;23.358;;;
BA;29;21203;Miguel Calmon;27.569;;;
BA;29;21302;Milagres;11.569;;;
BA;29;21401;Mirangaba;17.714;;;
BA;29;21450;Mirante;10.270;;;
BA;29;21500;Monte Santo;54.884;;;
BA;29;21609;Morpará;8.987;;;
BA;29;21708;Morro do Chapéu;37.326;;;
BA;29;21807;Mortugaba;12.421;;;
BA;29;21906;Mucugê;10.568;;;
BA;29;22003;Mucuri;39.927;;;
BA;29;22052;Mulungu do Morro;12.191;;;
BA;29;22102;Mundo Novo;26.518;;;
BA;29;22201;Muniz Ferreira;7.825;;;
BA;29;22250;Muquém de São Francisco;11.465;;;
BA;29;22300;Muritiba;30.635;;;
BA;29;22409;Mutuípe;22.928;;;
BA;29;22508;Nazaré;29.122;;;
BA;29;22607;Nilo Peçanha;13.555;;;
BA;29;22656;Nordestina;13.216;;;
BA;29;22706;Nova Canaã;17.013;;;
BA;29;22730;Nova Fátima;8.083;;;
BA;29;22755;Nova Ibiá;6.913;;;
BA;29;22805;Nova Itarana;8.058;;;
BA;29;22854;Nova Redenção;8.527;;;
BA;29;22904;Nova Soure;25.725;;;
BA;29;23001;Nova Viçosa;42.265;;;
BA;29;23035;Novo Horizonte;11.786;;;
BA;29;23050;Novo Triunfo;15.943;;;
BA;29;23100;Olindina;26.620;;;
BA;29;23209;Oliveira dos Brejinhos;22.738;;;
BA;29;23308;Ouriçangas;8.804;;;
BA;29;23357;Ourolândia;17.603;;;
BA;29;23407;Palmas de Monte Alto;22.260;;;
BA;29;23506;Palmeiras;9.122;;;
BA;29;23605;Paramirim;21.838;;;
BA;29;23704;Paratinga;32.258;;;
BA;29;23803;Paripiranga;29.654;;;
BA;29;23902;Pau Brasil;11.166;;;
BA;29;24009;Paulo Afonso;117.377;;;
BA;29;24058;Pé de Serra;14.478;;;
BA;29;24108;Pedrão;7.450;;;
BA;29;24207;Pedro Alexandre;18.051;;;
BA;29;24306;Piatã;18.421;;;
BA;29;24405;Pilão Arcado;35.237;;;
BA;29;24504;Pindaí;16.708;;;
BA;29;24603;Pindobaçu;21.113;;;
BA;29;24652;Pintadas;10.798;;;
BA;29;24678;Piraí do Norte;10.415;;;
BA;29;24702;Piripá;12.678;;;
BA;29;24801;Piritiba;24.462;;;
BA;29;24900;Planaltino;9.516;;;
BA;29;25006;Planalto;26.225;;;
BA;29;25105;Poções;48.576;;;
BA;29;25204;Pojuca;36.551;;;
BA;29;25253;Ponto Novo;16.321;;;
BA;29;25303;Porto Seguro;141.006;;;
BA;29;25402;Potiraguá;9.574;;;
BA;29;25501;Prado;29.095;;;
BA;29;25600;Presidente Dutra;14.629;;;
BA;29;25709;Presidente Jânio Quadros;13.442;;;
BA;29;25758;Presidente Tancredo Neves;26.238;;;
BA;29;25808;Queimadas;26.023;;;
BA;29;25907;Quijingue;28.996;;;
BA;29;25931;Quixabeira;10.045;;;
BA;29;25956;Rafael Jambeiro;24.258;;;
BA;29;26004;Remanso;41.824;;;
BA;29;26103;Retirolândia;13.092;;;
BA;29;26202;Riachão das Neves;23.209;;;
BA;29;26301;Riachão do Jacuípe;35.237;;;
BA;29;26400;Riacho de Santana;35.586;;;
BA;29;26509;Ribeira do Amparo;15.186;;;
BA;29;26608;Ribeira do Pombal;50.805;;;
BA;29;26657;Ribeirão do Largo;9.195;;;
BA;29;26707;Rio de Contas;13.592;;;
BA;29;26806;Rio do Antônio;15.427;;;
BA;29;26905;Rio do Pires;12.033;;;
BA;29;27002;Rio Real;40.203;;;
BA;29;27101;Rodelas;8.632;;;
BA;29;27200;Ruy Barbosa;31.799;;;
BA;29;27309;Salinas da Margarida;14.937;;;
BA;29;27408;Salvador;2.883.682;;;
BA;29;27507;Santa Bárbara;20.509;;;
BA;29;27606;Santa Brígida;15.381;;;
BA;29;27705;Santa Cruz Cabrália;27.854;;;
BA;29;27804;Santa Cruz da Vitória;6.808;;;
BA;29;27903;Santa Inês;10.884;;;
BA;29;28059;Santa Luzia;13.710;;;
BA;29;28109;Santa Maria da Vitória;41.824;;;
BA;29;28406;Santa Rita de Cássia;28.349;;;
BA;29;28505;Santa Teresinha;10.423;;;
BA;29;28000;Santaluz;36.452;;;
BA;29;28208;Santana;26.998;;;
BA;29;28307;Santanópolis;9.370;;;
BA;29;28604;Santo Amaro;61.407;;;
BA;29;28703;Santo Antônio de Jesus;99.407;;;
BA;29;28802;Santo Estêvão;52.186;;;
BA;29;28901;São Desidério;31.785;;;
BA;29;28950;São Domingos;9.820;;;
BA;29;29107;São Felipe;21.513;;;
BA;29;29008;São Félix;15.004;;;
BA;29;29057;São Félix do Coribe;15.443;;;
BA;29;29206;São Francisco do Conde;36.677;;;
BA;29;29255;São Gabriel;19.495;;;
BA;29;29305;São Gonçalo dos Campos;36.641;;;
BA;29;29354;São José da Vitória;6.202;;;
BA;29;29370;São José do Jacuípe;10.938;;;
BA;29;29404;São Miguel das Matas;11.105;;;
BA;29;29503;São Sebastião do Passé;45.090;;;
BA;29;29602;Sapeaçu;17.594;;;
BA;29;29701;Sátiro Dias;20.195;;;
BA;29;29750;Saubara;12.078;;;
BA;29;29800;Saúde;12.644;;;
BA;29;29909;Seabra;44.765;;;
BA;29;30006;Sebastião Laranjeiras;11.336;;;
BA;29;30105;Senhor do Bonfim;80.258;;;
BA;29;30204;Sento Sé;40.720;;;
BA;29;30154;Serra do Ramalho;33.034;;;
BA;29;30303;Serra Dourada;18.467;;;
BA;29;30402;Serra Preta;15.672;;;
BA;29;30501;Serrinha;82.157;;;
BA;29;30600;Serrolândia;13.238;;;
BA;29;30709;Simões Filho;129.964;;;
BA;29;30758;Sítio do Mato;13.188;;;
BA;29;30766;Sítio do Quinto;12.317;;;
BA;29;30774;Sobradinho;23.435;;;
BA;29;30808;Souto Soares;17.073;;;
BA;29;30907;Tabocas do Brejo Velho;12.990;;;
BA;29;31004;Tanhaçu;21.246;;;
BA;29;31053;Tanque Novo;17.493;;;
BA;29;31103;Tanquinho;8.510;;;
BA;29;31202;Taperoá;20.474;;;
BA;29;31301;Tapiramutá;17.345;;;
BA;29;31350;Teixeira de Freitas;153.385;;;
BA;29;31400;Teodoro Sampaio;8.125;;;
BA;29;31509;Teofilândia;22.873;;;
BA;29;31608;Teolândia;15.016;;;
BA;29;31707;Terra Nova;13.526;;;
BA;29;31806;Tremedal;18.560;;;
BA;29;31905;Tucano;55.923;;;
BA;29;32002;Uauá;25.274;;;
BA;29;32101;Ubaíra;21.897;;;
BA;29;32200;Ubaitaba;21.183;;;
BA;29;32309;Ubatã;27.312;;;
BA;29;32408;Uibaí;14.436;;;
BA;29;32457;Umburanas;18.635;;;
BA;29;32507;Una;22.989;;;
BA;29;32606;Urandi;17.239;;;
BA;29;32705;Uruçuca;22.004;;;
BA;29;32804;Utinga;19.516;;;
BA;29;32903;Valença;96.287;;;
BA;29;33000;Valente;27.162;;;
BA;29;33059;Várzea da Roça;14.654;;;
BA;29;33109;Várzea do Poço;9.309;;;
BA;29;33158;Várzea Nova;13.581;;;
BA;29;33174;Varzedo;9.449;;;
BA;29;33208;Vera Cruz;41.524;;;
BA;29;33257;Vereda;6.781;;;
BA;29;33307;Vitória da Conquista;336.987;;;
BA;29;33406;Wagner;9.504;;;
BA;29;33455;Wanderley;13.089;;;
BA;29;33505;Wenceslau Guimarães;23.046;;;
BA;29;33604;Xique-Xique;48.100;;;
MG;31;00104;Abadia dos Dourados;6.967;;;
MG;31;00203;Abaeté;23.451;;;
MG;31;00302;Abre Campo;13.703;;;
MG;31;00401;Acaiaca;4.045;;;
MG;31;00500;Açucena;10.297;;;
MG;31;00609;Água Boa;15.034;;;
MG;31;00708;Água Comprida;2.070;;;
MG;31;00807;Aguanil;4.293;;;
MG;31;00906;Águas Formosas;19.186;;;
MG;31;01003;Águas Vermelhas;13.306;;;
MG;31;01102;Aimorés;25.675;;;
MG;31;01201;Aiuruoca;6.274;;;
MG;31;01300;Alagoa;2.768;;;
MG;31;01409;Albertina;3.018;;;
MG;31;01508;Além Paraíba;35.559;;;
MG;31;01607;Alfenas;77.618;;;
MG;31;01631;Alfredo Vasconcelos;6.490;;;
MG;31;01706;Almenara;40.749;;;
MG;31;01805;Alpercata;7.437;;;
MG;31;01904;Alpinópolis;19.391;;;
MG;31;02001;Alterosa;14.306;;;
MG;31;02050;Alto Caparaó;5.605;;;
MG;31;53509;Alto Jequitibá;8.535;;;
MG;31;02100;Alto Rio Doce;12.120;;;
MG;31;02209;Alvarenga;4.395;;;
MG;31;02308;Alvinópolis;15.642;;;
MG;31;02407;Alvorada de Minas;3.657;;;
MG;31;02506;Amparo do Serra;5.023;;;
MG;31;02605;Andradas;39.416;;;
MG;31;02803;Andrelândia;12.507;;;
MG;31;02852;Angelândia;8.371;;;
MG;31;02902;Antônio Carlos;11.507;;;
MG;31;03009;Antônio Dias;9.738;;;
MG;31;03108;Antônio Prado de Minas;1.692;;;
MG;31;03207;Araçaí;2.335;;;
MG;31;03306;Aracitaba;2.113;;;
MG;31;03405;Araçuaí;37.169;;;
MG;31;03504;Araguari;114.970;;;
MG;31;03603;Arantina;2.888;;;
MG;31;03702;Araponga;8.454;;;
MG;31;03751;Araporã;6.527;;;
MG;31;03801;Arapuá;2.866;;;
MG;31;03900;Araújos;8.517;;;
MG;31;04007;Araxá;99.986;;;
MG;31;04106;Arceburgo;10.146;;;
MG;31;04205;Arcos;38.630;;;
MG;31;04304;Areado;14.503;;;
MG;31;04403;Argirita;2.924;;;
MG;31;04452;Aricanduva;5.036;;;
MG;31;04502;Arinos;18.198;;;
MG;31;04601;Astolfo Dutra;13.738;;;
MG;31;04700;Ataléia;14.344;;;
MG;31;04809;Augusto de Lima;5.062;;;
MG;31;04908;Baependi;19.045;;;
MG;31;05004;Baldim;8.093;;;
MG;31;05103;Bambuí;23.665;;;
MG;31;05202;Bandeira;5.059;;;
MG;31;05301;Bandeira do Sul;5.603;;;
MG;31;05400;Barão de Cocais;30.501;;;
MG;31;05509;Barão de Monte Alto;5.770;;;
MG;31;05608;Barbacena;132.980;;;
MG;31;05707;Barra Longa;5.991;;;
MG;31;05905;Barroso;20.484;;;
MG;31;06002;Bela Vista de Minas;10.342;;;
MG;31;06101;Belmiro Braga;3.499;;;
MG;31;06200;Belo Horizonte;2.479.165;;;
MG;31;06309;Belo Oriente;25.026;;;
MG;31;06408;Belo Vale;7.789;;;
MG;31;06507;Berilo;12.508;;;
MG;31;06655;Berizal;4.597;;;
MG;31;06606;Bertópolis;4.648;;;
MG;31;06705;Betim;406.474;;;
MG;31;06804;Bias Fortes;3.765;;;
MG;31;06903;Bicas;14.268;;;
MG;31;07000;Biquinhas;2.664;;;
MG;31;07109;Boa Esperança;40.018;;;
MG;31;07208;Bocaina de Minas;5.163;;;
MG;31;07307;Bocaiúva;48.974;;;
MG;31;07406;Bom Despacho;48.350;;;
MG;31;07505;Bom Jardim de Minas;6.663;;;
MG;31;07604;Bom Jesus da Penha;4.091;;;
MG;31;07703;Bom Jesus do Amparo;5.817;;;
MG;31;07802;Bom Jesus do Galho;15.633;;;
MG;31;07901;Bom Repouso;10.759;;;
MG;31;08008;Bom Sucesso;17.805;;;
MG;31;08107;Bonfim;7.012;;;
MG;31;08206;Bonfinópolis de Minas;5.904;;;
MG;31;08255;Bonito de Minas;10.395;;;
MG;31;08305;Borda da Mata;18.271;;;
MG;31;08404;Botelhos;15.326;;;
MG;31;08503;Botumirim;6.612;;;
MG;31;08701;Brás Pires;4.664;;;
MG;31;08552;Brasilândia de Minas;15.310;;;
MG;31;08602;Brasília de Minas;32.378;;;
MG;31;08909;Brasópolis;14.982;;;
MG;31;08800;Braúnas;5.091;;;
MG;31;09006;Brumadinho;36.748;;;
MG;31;09105;Bueno Brandão;11.211;;;
MG;31;09204;Buenópolis;10.583;;;
MG;31;09253;Bugre;4.122;;;
MG;31;09303;Buritis;23.979;;;
MG;31;09402;Buritizeiro;27.974;;;
MG;31;09451;Cabeceira Grande;6.774;;;
MG;31;09501;Cabo Verde;14.262;;;
MG;31;09600;Cachoeira da Prata;3.734;;;
MG;31;09709;Cachoeira de Minas;11.481;;;
MG;31;02704;Cachoeira de Pajeú;9.333;;;
MG;31;09808;Cachoeira Dourada;2.628;;;
MG;31;09907;Caetanópolis;10.918;;;
MG;31;10004;Caeté;43.036;;;
MG;31;10103;Caiana;5.260;;;
MG;31;10202;Cajuri;4.135;;;
MG;31;10301;Caldas;14.250;;;
MG;31;10400;Camacho;3.158;;;
MG;31;10509;Camanducaia;21.844;;;
MG;31;10608;Cambuí;28.123;;;
MG;31;10707;Cambuquira;12.997;;;
MG;31;10806;Campanário;3.706;;;
MG;31;10905;Campanha;16.215;;;
MG;31;11002;Campestre;21.340;;;
MG;31;11101;Campina Verde;19.959;;;
MG;31;11150;Campo Azul;3.821;;;
MG;31;11200;Campo Belo;53.656;;;
MG;31;11309;Campo do Meio;11.831;;;
MG;31;11408;Campo Florido;7.444;;;
MG;31;11507;Campos Altos;14.964;;;
MG;31;11606;Campos Gerais;28.683;;;
MG;31;11903;Cana Verde;5.739;;;
MG;31;11705;Canaã;4.729;;;
MG;31;11804;Canápolis;11.882;;;
MG;31;12000;Candeias;15.066;;;
MG;31;12059;Cantagalo;4.406;;;
MG;31;12109;Caparaó;5.416;;;
MG;31;12208;Capela Nova;4.848;;;
MG;31;12307;Capelinha;36.740;;;
MG;31;12406;Capetinga;7.222;;;
MG;31;12505;Capim Branco;9.382;;;
MG;31;12604;Capinópolis;15.961;;;
MG;31;12653;Capitão Andrade;5.221;;;
MG;31;12703;Capitão Enéas;14.894;;;
MG;31;12802;Capitólio;8.535;;;
MG;31;12901;Caputira;9.349;;;
MG;31;13008;Caraí;23.340;;;
MG;31;13107;Caranaíba;3.341;;;
MG;31;13206;Carandaí;24.594;;;
MG;31;13305;Carangola;33.358;;;
MG;31;13404;Caratinga;89.578;;;
MG;31;13503;Carbonita;9.467;;;
MG;31;13602;Careaçu;6.604;;;
MG;31;13701;Carlos Chagas;20.214;;;
MG;31;13800;Carmésia;2.567;;;
MG;31;13909;Carmo da Cachoeira;12.249;;;
MG;31;14006;Carmo da Mata;11.382;;;
MG;31;14105;Carmo de Minas;14.451;;;
MG;31;14204;Carmo do Cajuru;21.294;;;
MG;31;14303;Carmo do Paranaíba;30.695;;;
MG;31;14402;Carmo do Rio Claro;21.206;;;
MG;31;14501;Carmópolis de Minas;18.205;;;
MG;31;14550;Carneirinho;9.890;;;
MG;31;14600;Carrancas;4.081;;;
MG;31;14709;Carvalhópolis;3.502;;;
MG;31;14808;Carvalhos;4.651;;;
MG;31;14907;Casa Grande;2.307;;;
MG;31;15003;Cascalho Rico;2.999;;;
MG;31;15102;Cássia;17.967;;;
MG;31;15300;Cataguases;73.232;;;
MG;31;15359;Catas Altas;5.136;;;
MG;31;15409;Catas Altas da Noruega;3.608;;;
MG;31;15458;Catuji;6.761;;;
MG;31;15474;Catuti;5.200;;;
MG;31;15508;Caxambu;22.257;;;
MG;31;15607;Cedro do Abaeté;1.227;;;
MG;31;15706;Central de Minas;7.029;;;
MG;31;15805;Centralina;10.583;;;
MG;31;15904;Chácara;2.977;;;
MG;31;16001;Chalé;5.811;;;
MG;31;16100;Chapada do Norte;15.638;;;
MG;31;16159;Chapada Gaúcha;11.972;;;
MG;31;16209;Chiador;2.827;;;
MG;31;16308;Cipotânea;6.793;;;
MG;31;16407;Claraval;4.751;;;
MG;31;16506;Claro dos Poções;7.909;;;
MG;31;16605;Cláudio;27.321;;;
MG;31;16704;Coimbra;7.392;;;
MG;31;16803;Coluna;9.213;;;
MG;31;16902;Comendador Gomes;3.093;;;
MG;31;17009;Comercinho;8.094;;;
MG;31;17108;Conceição da Aparecida;10.222;;;
MG;31;15201;Conceição da Barra de Minas;4.057;;;
MG;31;17306;Conceição das Alagoas;25.139;;;
MG;31;17207;Conceição das Pedras;2.840;;;
MG;31;17405;Conceição de Ipanema;4.609;;;
MG;31;17504;Conceição do Mato Dentro;18.273;;;
MG;31;17603;Conceição do Pará;5.400;;;
MG;31;17702;Conceição do Rio Verde;13.499;;;
MG;31;17801;Conceição dos Ouros;11.048;;;
MG;31;17836;Cônego Marinho;7.464;;;
MG;31;17876;Confins;6.336;;;
MG;31;17900;Congonhal;11.198;;;
MG;31;18007;Congonhas;51.709;;;
MG;31;18106;Congonhas do Norte;5.103;;;
MG;31;18205;Conquista;6.824;;;
MG;31;18304;Conselheiro Lafaiete;123.275;;;
MG;31;18403;Conselheiro Pena;23.032;;;
MG;31;18502;Consolação;1.785;;;
MG;31;18601;Contagem;637.961;;;
MG;31;18700;Coqueiral;9.492;;;
MG;31;18809;Coração de Jesus;26.889;;;
MG;31;18908;Cordisburgo;8.963;;;
MG;31;19005;Cordislândia;3.556;;;
MG;31;19104;Corinto;24.484;;;
MG;31;19203;Coroaci;10.453;;;
MG;31;19302;Coromandel;28.398;;;
MG;31;19401;Coronel Fabriciano;108.302;;;
MG;31;19500;Coronel Murta;9.387;;;
MG;31;19609;Coronel Pacheco;3.093;;;
MG;31;19708;Coronel Xavier Chaves;3.429;;;
MG;31;19807;Córrego Danta;3.426;;;
MG;31;19906;Córrego do Bom Jesus;3.819;;;
MG;31;19955;Córrego Fundo;6.110;;;
MG;31;20003;Córrego Novo;3.100;;;
MG;31;20102;Couto de Magalhães de Minas;4.377;;;
MG;31;20151;Crisólita;6.408;;;
MG;31;20201;Cristais;12.046;;;
MG;31;20300;Cristália;5.976;;;
MG;31;20409;Cristiano Otoni;5.182;;;
MG;31;20508;Cristina;10.486;;;
MG;31;20607;Crucilândia;4.966;;;
MG;31;20706;Cruzeiro da Fortaleza;4.103;;;
MG;31;20805;Cruzília;15.227;;;
MG;31;20839;Cuparaque;4.895;;;
MG;31;20870;Curral de Dentro;7.345;;;
MG;31;20904;Curvelo;77.824;;;
MG;31;21001;Datas;5.409;;;
MG;31;21100;Delfim Moreira;8.197;;;
MG;31;21209;Delfinópolis;7.096;;;
MG;31;21258;Delta;9.053;;;
MG;31;21308;Descoberto;4.968;;;
MG;31;21407;Desterro de Entre Rios;7.259;;;
MG;31;21506;Desterro do Melo;3.060;;;
MG;31;21605;Diamantina;47.647;;;
MG;31;21704;Diogo de Vasconcelos;3.935;;;
MG;31;21803;Dionísio;8.657;;;
MG;31;21902;Divinésia;3.417;;;
MG;31;22009;Divino;19.879;;;
MG;31;22108;Divino das Laranjeiras;5.078;;;
MG;31;22207;Divinolândia de Minas;7.376;;;
MG;31;22306;Divinópolis;226.345;;;
MG;31;22355;Divisa Alegre;6.315;;;
MG;31;22405;Divisa Nova;5.990;;;
MG;31;22454;Divisópolis;9.838;;;
MG;31;22470;Dom Bosco;3.872;;;
MG;31;22504;Dom Cavati;5.303;;;
MG;31;22603;Dom Joaquim;4.632;;;
MG;31;22702;Dom Silvério;5.344;;;
MG;31;22801;Dom Viçoso;3.074;;;
MG;31;22900;Dona Eusébia;6.334;;;
MG;31;23007;Dores de Campos;9.805;;;
MG;31;23106;Dores de Guanhães;5.343;;;
MG;31;23205;Dores do Indaiá;14.048;;;
MG;31;23304;Dores do Turvo;4.516;;;
MG;31;23403;Doresópolis;1.504;;;
MG;31;23502;Douradoquara;1.909;;;
MG;31;23528;Durandé;7.747;;;
MG;31;23601;Elói Mendes;26.759;;;
MG;31;23700;Engenheiro Caldas;10.812;;;
MG;31;23809;Engenheiro Navarro;7.345;;;
MG;31;23858;Entre Folhas;5.360;;;
MG;31;23908;Entre Rios de Minas;14.940;;;
MG;31;24005;Ervália;18.707;;;
MG;31;24104;Esmeraldas;65.224;;;
MG;31;24203;Espera Feliz;24.098;;;
MG;31;24302;Espinosa;32.081;;;
MG;31;24401;Espírito Santo do Dourado;4.625;;;
MG;31;24500;Estiva;11.285;;;
MG;31;24609;Estrela Dalva;2.496;;;
MG;31;24708;Estrela do Indaiá;3.602;;;
MG;31;24807;Estrela do Sul;7.804;;;
MG;31;24906;Eugenópolis;11.042;;;
MG;31;25002;Ewbank da Câmara;3.901;;;
MG;31;25101;Extrema;31.693;;;
MG;31;25200;Fama;2.419;;;
MG;31;25309;Faria Lemos;3.423;;;
MG;31;25408;Felício dos Santos;5.157;;;
MG;31;25606;Felisburgo;7.236;;;
MG;31;25705;Felixlândia;14.864;;;
MG;31;25804;Fernandes Tourinho;3.232;;;
MG;31;25903;Ferros;10.807;;;
MG;31;25952;Fervedouro;10.822;;;
MG;31;26000;Florestal;7.026;;;
MG;31;26109;Formiga;67.617;;;
MG;31;26208;Formoso;8.817;;;
MG;31;26307;Fortaleza de Minas;4.302;;;
MG;31;26406;Fortuna de Minas;2.850;;;
MG;31;26505;Francisco Badaró;10.542;;;
MG;31;26604;Francisco Dumont;5.098;;;
MG;31;26703;Francisco Sá;25.983;;;
MG;31;26752;Franciscópolis;5.825;;;
MG;31;26802;Frei Gaspar;6.033;;;
MG;31;26901;Frei Inocêncio;9.366;;;
MG;31;26950;Frei Lagonegro;3.462;;;
MG;31;27008;Fronteira;15.658;;;
MG;31;27057;Fronteira dos Vales;4.777;;;
MG;31;27073;Fruta de Leite;5.919;;;
MG;31;27107;Frutal;56.720;;;
MG;31;27206;Funilândia;4.108;;;
MG;31;27305;Galiléia;7.092;;;
MG;31;27339;Gameleiras;5.264;;;
MG;31;27354;Glaucilândia;3.097;;;
MG;31;27370;Goiabeira;3.226;;;
MG;31;27388;Goianá;3.849;;;
MG;31;27404;Gonçalves;4.370;;;
MG;31;27503;Gonzaga;6.148;;;
MG;31;27602;Gouveia;12.030;;;
